Datatype,CIFAR10
Train Size,3200
Test Size,500
Learning Rate,0.001
Batch Size,128
loss
1.61004638671875,
1.6026301383972168,
1.5916938781738281,
1.571568489074707,
1.5368716716766357,
1.4851317405700684,
1.428849220275879,
1.38018000125885,
1.3454818725585938,
1.3195911645889282,
1.3026105165481567,
1.286354422569275,
1.2718472480773926,
1.2679396867752075,
1.2505321502685547,
1.2430363893508911,
1.232706904411316,
1.2283416986465454,
1.218143343925476,
1.2128127813339233,
1.2061079740524292,
1.200440526008606,
1.1939181089401245,
1.1925108432769775,
1.1863067150115967,
1.182068109512329,
1.1761753559112549,
1.17274808883667,
1.1695436239242554,
1.1615573167800903,
1.1577504873275757,
1.1553558111190796,
1.1537394523620605,
1.1493232250213623,
1.1454088687896729,
1.1431927680969238,
1.1436642408370972,
1.136533498764038,
1.1345584392547607,
1.1304876804351807,
1.1267083883285522,
1.1204496622085571,
1.1174824237823486,
1.115149736404419,
1.1153547763824463,
1.1069222688674927,
1.1059215068817139,
1.1039317846298218,
1.0988789796829224,
1.0990641117095947,
accuracy
0.22687500715255737,
0.26343750953674316,
0.28812500834465027,
0.35468751192092896,
0.37593749165534973,
0.41218748688697815,
0.4206250011920929,
0.44718751311302185,
0.46406251192092896,
0.4675000011920929,
0.4715625047683716,
0.4724999964237213,
0.48249998688697815,
0.47874999046325684,
0.4893749952316284,
0.4918749928474426,
0.49781250953674316,
0.504687488079071,
0.5090625286102295,
0.5040624737739563,
0.512499988079071,
0.5174999833106995,
0.5196874737739563,
0.5171874761581421,
0.5218750238418579,
0.5206249952316284,
0.5237500071525574,
0.5274999737739563,
0.5278124809265137,
0.5331249833106995,
0.5381249785423279,
0.5365625023841858,
0.5365625023841858,
0.543749988079071,
0.542187511920929,
0.5406249761581421,
0.543749988079071,
0.5387499928474426,
0.5425000190734863,
0.5481250286102295,
0.5490624904632568,
0.5503125190734863,
0.5490624904632568,
0.5525000095367432,
0.5531250238418579,
0.5559375286102295,
0.5550000071525574,
0.5534374713897705,
0.5615624785423279,
0.5568749904632568,
val_loss
1.606325626373291,
1.5986677408218384,
1.583640217781067,
1.5575473308563232,
1.5139976739883423,
1.454494595527649,
1.3998140096664429,
1.3630564212799072,
1.338112711906433,
1.320510983467102,
1.3094284534454346,
1.2979987859725952,
1.2905480861663818,
1.2833248376846313,
1.2704464197158813,
1.2642310857772827,
1.2638680934906006,
1.2572258710861206,
1.2517105340957642,
1.2414122819900513,
1.2386581897735596,
1.2316662073135376,
1.227556586265564,
1.2291789054870605,
1.217930793762207,
1.2158552408218384,
1.2135915756225586,
1.2057756185531616,
1.2068212032318115,
1.2017643451690674,
1.1966677904129028,
1.1993844509124756,
1.1939743757247925,
1.1896013021469116,
1.1879161596298218,
1.1880862712860107,
1.1832748651504517,
1.1884417533874512,
1.1820825338363647,
1.1738618612289429,
1.1693536043167114,
1.171648383140564,
1.1671684980392456,
1.171783208847046,
1.1695351600646973,
1.159029483795166,
1.1566789150238037,
1.1580442190170288,
1.1534186601638794,
1.1497033834457397,
val_accuracy
0.257999986410141,
0.3019999861717224,
0.35199999809265137,
0.3540000021457672,
0.3919999897480011,
0.3919999897480011,
0.42399999499320984,
0.42800000309944153,
0.41999998688697815,
0.4399999976158142,
0.4560000002384186,
0.4620000123977661,
0.47999998927116394,
0.4659999907016754,
0.4819999933242798,
0.47999998927116394,
0.5,
0.5019999742507935,
0.5059999823570251,
0.5059999823570251,
0.5,
0.47600001096725464,
0.5099999904632568,
0.4880000054836273,
0.5120000243186951,
0.5220000147819519,
0.5239999890327454,
0.527999997138977,
0.5260000228881836,
0.5260000228881836,
0.5339999794960022,
0.5339999794960022,
0.5239999890327454,
0.5360000133514404,
0.5379999876022339,
0.5400000214576721,
0.5239999890327454,
0.5479999780654907,
0.5460000038146973,
0.5419999957084656,
0.5419999957084656,
0.5339999794960022,
0.5559999942779541,
0.5419999957084656,
0.5580000281333923,
0.5379999876022339,
0.5440000295639038,
0.5440000295639038,
0.5479999780654907,
0.5540000200271606,
