Datatype,CIFAR10
Train Size,6400
Test Size,1000
Learning Rate,0.001
Batch Size,128
loss
1.4472712278366089,
1.4412394762039185,
1.43898344039917,
1.4336696863174438,
1.4278342723846436,
1.4243088960647583,
1.4226106405258179,
1.4228991270065308,
1.4170640707015991,
1.4138967990875244,
1.4108078479766846,
1.405893087387085,
1.4062950611114502,
1.4049323797225952,
1.4002013206481934,
1.3974086046218872,
1.395814061164856,
1.3951046466827393,
1.3908674716949463,
1.388405203819275,
1.3889929056167603,
1.3817977905273438,
1.382315993309021,
1.3767404556274414,
1.3815786838531494,
1.3788758516311646,
1.3734359741210938,
1.371350884437561,
1.3693122863769531,
1.3672242164611816,
1.36821711063385,
1.3654283285140991,
1.368052363395691,
1.3614611625671387,
1.361887812614441,
1.3622143268585205,
1.3579740524291992,
1.360010027885437,
1.3585280179977417,
1.3563761711120605,
1.3545136451721191,
1.3538942337036133,
1.3545957803726196,
1.3502283096313477,
1.349536418914795,
1.3482999801635742,
1.3488272428512573,
1.3474814891815186,
1.3485016822814941,
1.3464010953903198,
accuracy
0.47093749046325684,
0.4728125035762787,
0.4740625023841858,
0.47703126072883606,
0.4781250059604645,
0.4806250035762787,
0.48046875,
0.4790624976158142,
0.4817187488079071,
0.48609375953674316,
0.48374998569488525,
0.484375,
0.4832812547683716,
0.48609375953674316,
0.4867187440395355,
0.4925000071525574,
0.4854687452316284,
0.48781248927116394,
0.48921874165534973,
0.48828125,
0.4896875023841858,
0.49015626311302185,
0.49312499165534973,
0.49437499046325684,
0.49140626192092896,
0.4893749952316284,
0.4948437511920929,
0.4998437464237213,
0.49531251192092896,
0.4985937476158142,
0.4945312440395355,
0.4989062547683716,
0.4973437488079071,
0.5006250143051147,
0.49687498807907104,
0.49937498569488525,
0.49796876311302185,
0.49703124165534973,
0.500781238079071,
0.4984374940395355,
0.5009375214576721,
0.49921876192092896,
0.5003125071525574,
0.4975000023841858,
0.5018749833106995,
0.5020312666893005,
0.5014062523841858,
0.5,
0.4998437464237213,
0.4996874928474426,
val_loss
1.5085655450820923,
1.5005629062652588,
1.5057717561721802,
1.4956313371658325,
1.4940723180770874,
1.4944493770599365,
1.4885642528533936,
1.5023000240325928,
1.483633041381836,
1.4796391725540161,
1.479715347290039,
1.4855283498764038,
1.4738268852233887,
1.4820201396942139,
1.4716176986694336,
1.4670155048370361,
1.471042513847351,
1.4632728099822998,
1.460620403289795,
1.460340142250061,
1.4535200595855713,
1.459911823272705,
1.4541890621185303,
1.449337363243103,
1.4518800973892212,
1.4494972229003906,
1.4491689205169678,
1.451319932937622,
1.4477684497833252,
1.445101261138916,
1.4419775009155273,
1.4461004734039307,
1.4412485361099243,
1.4396547079086304,
1.441763162612915,
1.4344948530197144,
1.4379467964172363,
1.4427671432495117,
1.437333106994629,
1.4331879615783691,
1.4285435676574707,
1.4343593120574951,
1.432644009590149,
1.438477635383606,
1.4415767192840576,
1.4320003986358643,
1.4322041273117065,
1.4354406595230103,
1.4298638105392456,
1.4226458072662354,
val_accuracy
0.46000000834465027,
0.45399999618530273,
0.453000009059906,
0.45399999618530273,
0.46000000834465027,
0.4519999921321869,
0.4580000042915344,
0.45399999618530273,
0.45899999141693115,
0.46799999475479126,
0.46299999952316284,
0.45500001311302185,
0.4560000002384186,
0.46000000834465027,
0.45899999141693115,
0.4569999873638153,
0.45899999141693115,
0.460999995470047,
0.4620000123977661,
0.4560000002384186,
0.4740000069141388,
0.460999995470047,
0.46700000762939453,
0.47099998593330383,
0.46299999952316284,
0.4650000035762787,
0.46799999475479126,
0.460999995470047,
0.46799999475479126,
0.46299999952316284,
0.4740000069141388,
0.47999998927116394,
0.4620000123977661,
0.46299999952316284,
0.4659999907016754,
0.4740000069141388,
0.4749999940395355,
0.47200000286102295,
0.4699999988079071,
0.4779999852180481,
0.4790000021457672,
0.47699999809265137,
0.47699999809265137,
0.4790000021457672,
0.4749999940395355,
0.4699999988079071,
0.4749999940395355,
0.4740000069141388,
0.4729999899864197,
0.47699999809265137,
