Datatype,CIFAR10
Train Size,1280
Test Size,200
Learning Rate,0.001
Batch Size,128
loss
0.6937685012817383,
0.6880612969398499,
0.6819056272506714,
0.6748798489570618,
0.6692669987678528,
0.6594369411468506,
0.6497403979301453,
0.6389923095703125,
0.6266345381736755,
0.6149696111679077,
0.6029618978500366,
0.5928155183792114,
0.5857191681861877,
0.5746363997459412,
0.5667626857757568,
0.5625568628311157,
0.5558287501335144,
0.5506654381752014,
0.5420277118682861,
0.5374320149421692,
0.532020628452301,
0.5269044637680054,
0.5241729021072388,
0.5183283090591431,
0.5125871896743774,
0.50858074426651,
0.5027634501457214,
0.49900999665260315,
0.4944308400154114,
0.4901807904243469,
0.4907454550266266,
0.4898511469364166,
0.49262160062789917,
0.476311057806015,
0.47385913133621216,
0.4721905589103699,
0.4748474657535553,
0.46502748131752014,
0.46374908089637756,
0.4664021134376526,
0.4617692828178406,
0.4604555070400238,
0.4546642303466797,
0.4552634656429291,
0.4541547894477844,
0.4502253532409668,
0.4474696218967438,
0.44751524925231934,
0.44845256209373474,
0.4460964798927307,
accuracy
0.514843761920929,
0.524218738079071,
0.610156238079071,
0.668749988079071,
0.6585937738418579,
0.680468738079071,
0.703125,
0.698437511920929,
0.7046874761581421,
0.699999988079071,
0.702343761920929,
0.7164062261581421,
0.715624988079071,
0.721875011920929,
0.734375,
0.727343738079071,
0.729687511920929,
0.735156238079071,
0.7445312738418579,
0.7421875,
0.7578125,
0.75390625,
0.7632812261581421,
0.760937511920929,
0.76171875,
0.765625,
0.7710937261581421,
0.772656261920929,
0.77734375,
0.7757812738418579,
0.7749999761581421,
0.7828124761581421,
0.76953125,
0.784375011920929,
0.7875000238418579,
0.788281261920929,
0.785937488079071,
0.7945312261581421,
0.793749988079071,
0.79296875,
0.792187511920929,
0.797656238079071,
0.7992187738418579,
0.7914062738418579,
0.8023437261581421,
0.7984374761581421,
0.8070312738418579,
0.803906261920929,
0.805468738079071,
0.8062499761581421,
val_loss
0.686582624912262,
0.68100905418396,
0.6746872067451477,
0.6670796871185303,
0.6582211256027222,
0.6472758650779724,
0.6340155601501465,
0.6191942691802979,
0.6041466593742371,
0.589627206325531,
0.5774121284484863,
0.5669634342193604,
0.5587087869644165,
0.5502325296401978,
0.5442373156547546,
0.5407860279083252,
0.5373306274414062,
0.5316307544708252,
0.5285542607307434,
0.5246774554252625,
0.5204344391822815,
0.5213000774383545,
0.5157455205917358,
0.5132097005844116,
0.5149247646331787,
0.5072386264801025,
0.5085678696632385,
0.5046941041946411,
0.5029132962226868,
0.5025399923324585,
0.4989480674266815,
0.5068709850311279,
0.5017759203910828,
0.4911011755466461,
0.48905372619628906,
0.4925898611545563,
0.49221327900886536,
0.48546072840690613,
0.48690056800842285,
0.48792564868927,
0.49579718708992004,
0.4810832142829895,
0.4823707342147827,
0.4919651746749878,
0.4837671220302582,
0.48254403471946716,
0.47709378600120544,
0.4782142639160156,
0.4893799126148224,
0.47932732105255127,
val_accuracy
0.5899999737739563,
0.6449999809265137,
0.7049999833106995,
0.6800000071525574,
0.6800000071525574,
0.7450000047683716,
0.7149999737739563,
0.7200000286102295,
0.7250000238418579,
0.7400000095367432,
0.7300000190734863,
0.7450000047683716,
0.7300000190734863,
0.7649999856948853,
0.7450000047683716,
0.7400000095367432,
0.7549999952316284,
0.75,
0.7450000047683716,
0.75,
0.7400000095367432,
0.7549999952316284,
0.7450000047683716,
0.75,
0.7549999952316284,
0.7400000095367432,
0.7549999952316284,
0.7350000143051147,
0.75,
0.7599999904632568,
0.7599999904632568,
0.7450000047683716,
0.7749999761581421,
0.7549999952316284,
0.7699999809265137,
0.7699999809265137,
0.7599999904632568,
0.75,
0.7699999809265137,
0.7649999856948853,
0.7649999856948853,
0.7699999809265137,
0.7699999809265137,
0.7699999809265137,
0.7649999856948853,
0.7649999856948853,
0.7649999856948853,
0.7599999904632568,
0.7649999856948853,
0.7649999856948853,
