Datatype,CIFAR10
Train Size,1920
Test Size,300
Learning Rate,0.001
Batch Size,128
loss
1.1041836738586426,
1.093300461769104,
1.0829319953918457,
1.0677263736724854,
1.0481629371643066,
1.0213303565979004,
0.9878098964691162,
0.9510747194290161,
0.9162856936454773,
0.8847280144691467,
0.8616001009941101,
0.8430589437484741,
0.8315028548240662,
0.8151385188102722,
0.8052141666412354,
0.7972716093063354,
0.7831002473831177,
0.7762364149093628,
0.7662811279296875,
0.7612638473510742,
0.7524245381355286,
0.7456228733062744,
0.7342304587364197,
0.7276721596717834,
0.7190582752227783,
0.7142213582992554,
0.7067423462867737,
0.697959303855896,
0.6957412958145142,
0.6855982542037964,
0.6805012822151184,
0.6785419583320618,
0.668414831161499,
0.6673583984375,
0.6599298119544983,
0.6523311138153076,
0.6476852893829346,
0.6424697041511536,
0.6364489197731018,
0.6313501596450806,
0.6275659203529358,
0.6247098445892334,
0.6157438158988953,
0.6134136915206909,
0.6075735092163086,
0.6026260852813721,
0.5972678065299988,
0.5938089489936829,
0.5922759175300598,
0.5845256447792053,
accuracy
0.3375000059604645,
0.36510416865348816,
0.4515624940395355,
0.520312488079071,
0.5401041507720947,
0.5375000238418579,
0.5651041865348816,
0.5822916626930237,
0.5921875238418579,
0.6031249761581421,
0.6156250238418579,
0.6234375238418579,
0.6286458373069763,
0.643750011920929,
0.6510416865348816,
0.6583333611488342,
0.6697916388511658,
0.6708333492279053,
0.6739583611488342,
0.6822916865348816,
0.6854166388511658,
0.6885416507720947,
0.6937500238418579,
0.7005208134651184,
0.703125,
0.7020833492279053,
0.707812488079071,
0.7093750238418579,
0.7083333134651184,
0.7244791388511658,
0.7203124761581421,
0.7276041507720947,
0.7255208492279053,
0.7208333611488342,
0.7322916388511658,
0.7328125238418579,
0.7380208373069763,
0.7369791865348816,
0.7479166388511658,
0.7447916865348816,
0.7432291507720947,
0.7479166388511658,
0.753125011920929,
0.7552083134651184,
0.7572916746139526,
0.7671874761581421,
0.7630208134651184,
0.7630208134651184,
0.768750011920929,
0.7708333134651184,
val_loss
1.0948996543884277,
1.0862680673599243,
1.0722324848175049,
1.0523980855941772,
1.0269496440887451,
0.9944092035293579,
0.9555777907371521,
0.917315661907196,
0.883051872253418,
0.8576536774635315,
0.8347195386886597,
0.8182895183563232,
0.8057928681373596,
0.796969473361969,
0.7829345464706421,
0.773774266242981,
0.7635987401008606,
0.7545343041419983,
0.7457940578460693,
0.7367642521858215,
0.7439764142036438,
0.7200246453285217,
0.7180412411689758,
0.7064142823219299,
0.7005491256713867,
0.6979863047599792,
0.6895015835762024,
0.6838500499725342,
0.6748707294464111,
0.6679151654243469,
0.6664610505104065,
0.6571542620658875,
0.655041515827179,
0.6555912494659424,
0.6417942047119141,
0.6448315382003784,
0.6413267254829407,
0.6319457292556763,
0.6251170635223389,
0.6387999653816223,
0.626393735408783,
0.6117003560066223,
0.6137922406196594,
0.6089674830436707,
0.6024394631385803,
0.5991634130477905,
0.594681441783905,
0.6037914752960205,
0.5898375511169434,
0.5833420157432556,
val_accuracy
0.36666667461395264,
0.4300000071525574,
0.5400000214576721,
0.5600000023841858,
0.5533333420753479,
0.5833333134651184,
0.5899999737739563,
0.5833333134651184,
0.596666693687439,
0.6033333539962769,
0.5933333039283752,
0.6000000238418579,
0.6000000238418579,
0.6133333444595337,
0.6166666746139526,
0.6266666650772095,
0.6566666960716248,
0.6566666960716248,
0.6733333468437195,
0.6933333277702332,
0.6600000262260437,
0.6966666579246521,
0.6766666769981384,
0.7200000286102295,
0.70333331823349,
0.6966666579246521,
0.7266666889190674,
0.7099999785423279,
0.7133333086967468,
0.7233333587646484,
0.7133333086967468,
0.7266666889190674,
0.7366666793823242,
0.7300000190734863,
0.7400000095367432,
0.7566666603088379,
0.7433333396911621,
0.7566666603088379,
0.75,
0.7366666793823242,
0.7666666507720947,
0.7666666507720947,
0.7733333110809326,
0.7666666507720947,
0.7633333206176758,
0.7666666507720947,
0.7599999904632568,
0.753333330154419,
0.7699999809265137,
0.7699999809265137,
